chinese word ranking	frequency	word	traditional	pinyin	hanviet	meaning
10374	4.07	银河	銀河	yínhé	ngân hà	ngân hà/sông ngân
10400	4.05	无题	無題	wútí	vô đề	vô đề/không đề mục/không đề
10401	4.05	断绝	斷絕	duànjué	đoạn tuyệt	đoạn tuyệt/cắt đứt
10410	4.04	连队	連隊	liándùi	liên đội	liên đội/đại đội
10411	4.04	殖民	殖民	zhímín	thực dân	thực dân
10415	4.04	天国	天國	tiānguó	thiên quốc	thiên quốc/Thiên Quốc/thiên đường/thế giới lý tưởng
10418	4.04	昆虫	昆蟲	kūnchóng	côn trùng	côn trùng/sâu bọ
10421	4.04	本部	本部	běnbù	bản bộ	bản bộ/cốt lõi/phần quan trọng/phần trung tâm
10428	4.04	大将	大將	dàjiāng	đại tướng	đại tướng/tướng lĩnh/thủ lĩnh
10446	4.02	同感	同感	tónggǎn	đồng cảm	đồng cảm/cảm tưởng giống nhau
10454	4.02	总局	總局	zǒngjú	tổng cục	tổng cục
10460	4.01	山口	山口	shānkǒu	sơn khẩu	sơn khẩu/đèo/miệng núi
10461	4.01	路费	路費	lùfèi	lộ phí	lộ phí/phí đi đường
10482	4.0	顺势	順勢	shùnshì	thuận thế	thuận thế/theo tình thế/nhân tình thế/thuận tiện/tiện thể/nhân tiện/tiện dịp
10483	4.0	动情	動情	dòngqíng	động tình	động tình/xúc động/gợi tình/sinh lòng ái mộ/sinh lòng yêu thương
10486	4.0	分区	分區	fēnqū	phân khu	phân khu/vùng/khu vực/phân miền/tiểu khu/địa hạt
10489	4.0	记号	記號	jìhào	ký hiệu	ký hiệu/dấu hiệu/đánh dấu
10494	3.99	提拔	提拔	tíbá	đề bạt	đề bạt/cất nhắc
10498	3.99	固有	固有	gùyǒu	cố hữu	cố hữu/vốn có/sẵn có
10499	3.99	知音	知音	zhīyīn	tri âm	tri âm
10502	3.99	诸侯	諸侯	zhūhóu	chư hầu	chư hầu/các nước chư hầu
10521	3.97	遗嘱	遺囑	yízhǔ	di chúc	di chúc/trăng trối/lời di chúc/lời trăng trối
10532	3.97	学识	學識	xuéshì	học thức	học thức
10538	3.96	教徒	教徒	jiàotú	giáo đồ	giáo đồ/tín đồ/người theo đạo/con chiên
10539	3.96	户籍	戶籍	hùjí	hộ tịch	hộ tịch
10540	3.96	装潢	裝潢	zhuānghuáng	trang hoàng	trang hoàng/sự trang điểm/hình trang trí
10551	3.96	情妇	情婦	qíngfù	tình phụ	tình phụ/tình nhân/nhân tình
10554	3.96	移居	移居	yíjū	di cư	di cư/chuyển chỗ ở
10560	3.95	凡人	凡人	fánrén	phàm nhân	phàm nhân/con người/người bình thường/người tầm thường/người trần/người phàm trần/người trần tục/người phàm
10563	3.95	原型	原型	yuánxíng	nguyên hình	nguyên hình/nguyên mẫu/mẫu đầu tiên/mô hình vốn có
10565	3.95	高傲	高傲	gāoào	cao ngạo	cao ngạo/kiêu ngạo/kiêu căng
10567	3.94	衰退	衰退	shuāitùi	suy thoái	suy yếu/suy tàn/suy đồi/suy thoái
10571	3.94	近视	近視	jìnshì	cận thị	cận thị/tầm mắt hạn hẹp/thiển cận
10587	3.94	容颜	容顏	róngyán	dung nhan	dung nhan/dung mạo/vẻ mặt
10596	3.93	贿赂	賄賂	hùilù	hối lộ	hối lộ/đút lót/đút tiền/của đút lót/của hối lộ/tiền hối lộ
10602	3.92	出嫁	出嫁	chūjià	xuất giá	xuất giá/lấy chồng
10620	3.92	调解	調解	diàojiě	điều giải	điều giải/điều đình/hoà giải
10621	3.92	大殿	大殿	dàdiàn	đại điện	đại điện/điện chầu
10622	3.92	宝藏	寶藏	bǎocáng	bảo tàng	bảo tàng/kho báu/kho tàng
10626	3.91	零星	零星	língxīng	linh tinh	linh tinh/lẻ tẻ/vụn vặt/nhỏ nhặt/số ít còn lại/lác đác
10628	3.91	政客	政客	zhèngkè	chính khách	chính khách
10636	3.91	苛刻	苛刻	kēkè	hà khắc	hà khắc/ngặt nghèo/khắc nghiệt/xét nghiệt ngã
10643	3.91	爱慕	愛慕	àimù	ái mộ	ái mộ/ham/mến mộ/mê thích/yêu chuộng/tôn sùng/sùng bái/tôn thờ
10653	3.9	天河	天河	tiānhé	thiên hà	thiên hà/ngân hà/sông ngân
10654	3.9	柔弱	柔弱	róuruò	nhu nhược	nhu nhược/mềm yếu/yếu đuối/mỏng manh
10658	3.9	军医	軍醫	jūnyì	quân y	quân y
10661	3.89	相称	相稱	xiāngchēng	tương xứng	tương xứng/xứng với nhau/xứng/hợp
10677	3.88	无望	無望	wúwàng	vô vọng	vô vọng/hết hi vọng
10685	3.88	崇敬	崇敬	chóngjìng	sùng kính	sùng kính/sùng bái/tôn thờ/suy tôn/kính mến/tôn kính/quý trọng/kính yêu
10694	3.87	史记	史記	shǐjì	sử ký	sử ký
10695	3.87	即刻	即刻	jíkè	tức khắc	tức khắc/lập tức/ngay lập tức
10717	3.86	共和	共和	gònghé	cộng hòa	cộng hòa/cộng hoà/chế độ cộng hoà
10721	3.86	歌颂	歌頌	gēsòng	ca tụng	ca tụng/ca ngợi
10724	3.86	废物	廢物	fèiwù	phế vật	phế vật/đồ bỏ đi/vật bỏ đi/phế phẩm/rác rưởi/đồ ăn hại/đồ vô dụng
10727	3.85	惊愕	驚愕	liángè	kinh ngạc	kinh ngạc/sửng sốt/hết sức ngạc nhiên
10731	3.85	邪教	邪教	xiéjiào	tà giáo	tà giáo
10735	3.85	功德	功德	gōngdé	công đức	công đức/công ơn/công lao và ân đức/việc thiện/công quả
10751	3.85	附录	附錄	fùlù	phụ lục	phụ lục/phần thêm vào/vật thêm vào
10756	3.84	粗鲁	粗魯	cūlǔ	thô lỗ	thô lỗ/lỗ mãng/tục tằn/thô bỉ/thô bạo
10760	3.84	毒药	毒藥	dúyào	độc dược	độc dược/thuốc độc
10761	3.84	盗贼	盜賊	dàozéi	đạo tặc	đạo tặc/bọn trộm cướp/bọn trộm cắp
10781	3.83	合作社	合作社	hézuòshè	hợp tác xã	hợp tác xã
10782	3.83	壮丽	壯麗	zhuànglì	tráng lệ	tráng lệ/lộng lẫy/đẹp đẽ/đồ sộ
10792	3.82	进取	進取	jìnqǔ	tiến thủ	tiến thủ/mạnh dạn/dám nghĩ dám làm
10796	3.82	勋章	勛章	xūnzhāng	huân chương	huân chương
10798	3.82	发电	發電	fādiàn	phát điện	phát điện/đánh điện báo/đánh điện tín
10802	3.82	蔑视	蔑視	mièshì	miệt thị	miệt thị/coi thường/coi khinh
10804	3.82	京师	京師	jīngshī	kinh sư	kinh sư/thủ đô/kinh thành
10806	3.82	淳朴	淳樸	chúnpò	thuần phác	thuần phác/thành thật chất phác/thanh khiết/tinh khiết/giản dị/mộc mạc
10820	3.81	残暴	殘暴	cánbào	tàn bạo	tàn bạo/tàn nhẫn hung ác
10822	3.81	蓬勃	蓬勃	péngbó	bồng bột	bồng bột/mạnh mẽ/phồn vinh/phồn thịnh/lên ùn ùn
10827	3.81	五行	五行	wǔxíng	ngũ hành	ngũ hành
10828	3.81	名利	名利	mínglì	danh lợi	danh lợi
10831	3.8	娘娘	孃孃	niángniáng	nương nương	nương nương/hoàng hậu/quý phi/bà
10837	3.8	政务	政務	zhèngwù	chính vụ	chính vụ/việc chính trị/công tác quản lý nhà nước
10839	3.8	多用	多用	duōyòng	đa dụng	đa dụng/dùng nhiều/hữu dụng/nhiều mục đích
10855	3.79	中性	中性	zhōngxìng	trung tính	trung tính/giống trung/từ trung tính
10868	3.78	李家	李家	lǐjiā	lý gia	Lý gia
10883	3.78	份量	份量	fènliàng	phân lượng	phân lượng
10897	3.77	机智	機智	jīzhì	cơ trí	cơ trí/lanh trí/tinh nhanh/linh hoạt
10898	3.77	邻近	鄰近	línjìn	lân cận	lân cận/bên cạnh/gần/phụ cận
10914	3.76	长者	長者	chángzhě	trưởng giả	trưởng giả/bậc trưởng thượng/trưởng lão
10916	3.76	疏散	疏散	shūsàn	sơ tán	sơ tán/thưa thớt/lưa thưa/phân tán/rải rác/lơ thơ
10919	3.76	师弟	師弟	shīdì	sư đệ	sư đệ/thầy và trò
10937	3.75	出神	出神	chūshén	xuất thần	xuất thần/say sưa/say mê/bàng hoàng/mê mẩn/sững sờ
10940	3.75	判定	判定	pàndìng	phán định	phán định/quyết định
10948	3.74	奴才	奴才	núcái	nô tài	nô tài/gia nô/kẻ cam tâm làm tôi tớ cho người
10950	3.74	天山	天山	tiānshān	thiên sơn	Thiên Sơn
10958	3.73	租界	租界	zūjiè	tô giới	tô giới
10959	3.73	进士	進士	jìnshì	tiến sĩ	tiến sĩ
10964	3.73	清算	清算	qīngsuàn	thanh toán	thanh toán/tính rõ/tính toán rành mạch/thanh toán sổ sách/xử lí
10965	3.73	宰相	宰相	zǎixiāng	tể tướng	Tể tướng/tể tướng/thừa tướng
10971	3.73	形体	形體	xíngtǐ	hình thể	hình thể/hình dáng/hình thái/hình dạng và cấu tạo
10972	3.73	痴情	痴情	chīqíng	si tình	si tình/tình si/mối tình si/cuồng dại/mê đắm/phải lòng/mê tít
10974	3.73	修辞	修辭	xīucí	tu từ	tu từ
10980	3.73	防备	防備	fángbèi	phòng bị	phòng bị/phòng ngừa/đề phòng
10999	3.72	新世界	新世界	xīnshìjiè	tân thế giới	tân thế giới
11000	3.72	暴动	暴動	bàodòng	bạo động	bạo động
11011	3.71	元老	元老	yuánlǎo	nguyên lão	nguyên lão/già cả
11023	3.7	全局	全局	quánjú	toàn cục	toàn cục/toàn bộ/toàn cuộc
11026	3.7	格调	格調	gédiào	cách điệu	cách điệu/phong cách/phẩm cách
11033	3.7	边防	邊防	biānfáng	biên phòng	biên phòng
11035	3.7	迷离	迷離	mílí	mê ly	mê ly/mơ mơ màng màng/lờ mà lờ mờ/chập chờn/lờ mờ/mập mờ
11037	3.7	供求	供求	gōngqíu	cung cầu	cung cầu
11042	3.7	治国	治國	zhìguó	trị quốc	trị quốc
11046	3.69	愚昧	愚昧	yúmèi	ngu muội	ngu muội/dốt nát/mù quáng/ngu dốt
11048	3.69	催眠	催眠	cūimián	thôi miên	thôi miên/giấc ngủ nhân tạo/gây ngủ
11053	3.69	少林	少林	shǎolín	thiếu lâm	Thiếu Lâm
11056	3.69	败坏	敗壞	bàihuài	bại hoại	bại hoại/làm hư hại/gây thiệt hại/làm nhơ nhuốc/làm ô uế/tồi tệ/tầm thường/suy đồi/làm tổn hại/làm hỏng/mất/đáng khinh
11059	3.69	暗杀	暗殺	ànshā	ám sát	ám sát
11065	3.69	放火	放火	fànghuǒ	phóng hỏa	phóng hỏa/đốt/phóng hoả/kích động bạo loạn/xúi giục làm loạn
11066	3.69	公事	公事	gōngshì	công sự	công sự/việc công/việc chung/công văn/giấy tờ
11067	3.69	奉命	奉命	fèngmìng	phụng mệnh	phụng mệnh/tuân mệnh/vâng mệnh
11073	3.68	法宝	法寶	fǎbǎo	pháp bảo	pháp bảo/bùa/phép/phép báu/phép mầu
11077	3.68	萧条	蕭條	xiāotiáo	tiêu điều	tiêu điều/đìu hiu/không có sinh khí/suy thoái
11083	3.68	虚无	虛無	xūwú	hư vô	hư vô
11087	3.68	怪事	怪事	guàishì	quái sự	việc lạ/quái sự/sự việc kỳ quái/chuyện quái dị/chuyện kỳ lạ
11101	3.67	不凡	不凡	bùfán	bất phàm/phi phàm	bất phàm/phi phàm/siêu đẳng/siêu phàm/không tầm thường/tài giỏi
11105	3.67	副词	副詞	fùcí	phó từ	phó từ/trạng từ
11108	3.67	精巧	精巧	jīngqiǎo	tinh xảo	tinh xảo/khéo léo/tinh vi
11110	3.67	感官	感官	gǎnguān	cảm quan	cảm quan/giác quan/cơ quan cảm giác
11122	3.66	月刊	月刊	yuèkān	nguyệt san	nguyệt san/tạp chí xuất bản hàng tháng
11124	3.66	大本营	大本營	dàběnyíng	đại bản doanh	đại bản doanh/đại doanh/bộ chỉ huy tối cao/trung tâm/chỗ đóng quân
11126	3.66	打伤	打傷	dǎshāng	đả thương	đả thương/làm bị thương/đánh bị thương
11144	3.65	因缘	因緣	yīnyuán	nhân duyên	nhân duyên/duyên/duyên cớ/duyên phận/duyên kiếp
11155	3.65	军营	軍營	jūnyíng	quân doanh	quân doanh/doanh trại quân đội/doanh trại/trại lính
11159	3.65	行踪	行蹤	xíngzōng	hành tung	hành tung
11162	3.65	浪子	浪子	làngzǐ	lãng tử	lãng tử/kẻ bạt mạng/kẻ phóng đãng/kép khiêu vũ/kẻ phong lưu
11165	3.65	提防	提防	tífáng	đề phòng	đề phòng/phòng bị/đề phòng cẩn thận/phòng bị cẩn thận
11175	3.64	端庄	端莊	duānzhuāng	đoan trang	đoan trang/lễ độ/đoan chính
11182	3.64	后裔	後裔	hòuyì	hậu duệ	hậu duệ/con cháu
11188	3.64	仙子	仙子	xiānzǐ	tiên tử	tiên tử/tiên nữ/người tiên
11190	3.64	化装	化裝	huàzhuāng	hóa trang	hóa trang/hoá trang/giả dạng/đóng giả/cải trang
11191	3.64	正午	正午	zhèngwǔ	chính ngọ	chính ngọ/đúng ngọ/giữa trưa
11197	3.63	警戒	警戒	jǐngjiè	cảnh giới	cảnh giới/khuyên giải/khuyên can/canh gác
11200	3.63	劝告	勸告	quàngào	khuyến cáo	khuyên bảo/khuyến cáo/khuyên nhủ/khuyên giải/lời khuyên nhủ/lời khuyên răn
11201	3.63	节制	節制	jiézhì	tiết chế	tiết chế/chỉ huy/quản hạt/hạn chế/khống chế/điều độ/điều khiển
11204	3.63	出外	出外	chūwài	xuất ngoại	xuất ngoại/đến nơi khác/xa nhà/đi xa
11209	3.62	会合	會合	hùihé	hội hợp	hội hợp/hội họp/hợp nhất/hợp lại/hợp dòng/tụ họp lại
11213	3.62	成败	成敗	chéngbài	thành bại	thành bại
11215	3.62	懦弱	懦弱	nuòruò	nhu nhược	yếu đuối/nhu nhược/hèn yếu/hèn nhát/nhát gan
11225	3.62	豪爽	豪爽	háoshuǎng	hào sảng	hào sảng/hào phóng/rộng rãi/thẳng thắn/ngay thẳng phóng khoáng
11231	3.62	结晶	結晶	jiéjīng	kết tinh	kết tinh/tinh thể/pha lê/thành quả/kết quả
11234	3.61	检疫	檢疫	jiǎnyì	kiểm dịch	kiểm dịch
11236	3.61	职权	職權	zhíquán	chức quyền	chức quyền/quyền hạn
11254	3.6	重叠	重疊	zhòngdié	trùng điệp	trọng điệp/trùng điệp/trùng lặp/chồng/chồng nhau/gối lên nhau/chồng chéo/chồng lên/đè lên nhau
11265	3.6	告状	告狀	gàozhuàng	cáo trạng	cáo trạng/kiện/tố cáo
11267	3.6	脱衣	脫衣	tuōyī	thoát y	thoát y/cởi quần áo
11277	3.6	预报	預報	yùbào	dự báo	dự báo/báo trước
11294	3.59	专政	專政	zhuānzhèng	chuyên chính	chuyên chính
11296	3.59	急性	急性	jíxìng	cấp tính	cấp tính/nôn nóng/hấp tấp/nóng vội
11297	3.59	失意	失意	shīyì	thất ý	thất ý/ngã lòng/không được như ý
11299	3.59	破案	破案	pòàn	phá án	phá án
11308	3.58	不祥	不祥	bùxiáng	bất tường	điềm xấu/bất tường/chẳng lành/chẳng may
11317	3.58	直属	直屬	zhíshǔ	trực thuộc	lệ thuộc trực tiếp/thuộc/trực thuộc
11319	3.58	君主	君主	jūnzhǔ	quân chủ	quân chủ/vua
11320	3.58	史诗	史詩	shǐshī	sử thi	sử thi/anh hùng ca
11321	3.58	原作	原作	yuánzuò	nguyên tác	nguyên tác/nguyên bản/nguyên văn
11324	3.58	畜生	畜生	chùshēng	súc sinh	súc sinh/súc vật/thú vật/kẻ cục súc/kẻ vũ phu
11329	3.58	同声	同聲	tóngshēng	đồng thanh	đồng thanh
11331	3.57	资质	資質	zīzhí	tư chất	tư chất/trí lực/tố chất con người
11332	3.57	政委	政委	zhèngwěi	chính ủy	chính ủy/ủy viên chính trị
11336	3.57	回乡	回鄉	húixiāng	hồi hương	hồi hương/trở về quê hương
11338	3.57	金陵	金陵	jīnlíng	kim lăng	Kim Lăng
11340	3.57	星际	星際	xīngjì	tinh tế	tinh tế/giữa các vì sao/giữa các hành tinh
11342	3.57	眷恋	眷戀	juànliàn	quyến luyến	quyến luyến/lưu luyến
11344	3.56	构筑	構築	gōuzhú	cấu trúc	cấu trúc/cấu tạo/xây dựng
11349	3.56	彷徨	徬徨	pánghuáng	bàng hoàng	bàng hoàng/do dự/lưỡng lự/băn khoăn
11362	3.56	踪迹	蹤跡	zōngjī	tung tích	tung tích/vết tích/dấu vết/dấu tích
11363	3.56	巡警	巡警	xúnjǐng	tuần cảnh	tuần cảnh
11370	3.55	根基	根基	gēnjī	căn cơ	căn cơ/cơ sở/móng/nền/nền móng/vốn/vốn gốc/vốn liếng/vốn căn bản
11376	3.55	护送	護送	hùsòng	hộ tống	hộ tống/áp tải
11396	3.54	义气	義氣	yìqì	nghĩa khí	nghĩa khí/tình nghĩa/có nghĩa khí
11398	3.54	身形	身形	shēnxíng	thân hình	thân hình
11416	3.54	西宁	西寧	xīníng	tây ninh	Tây Ninh/tỉnh Tây Ninh
11422	3.53	新兵	新兵	xīnbīng	tân binh	tân binh
11425	3.53	戒严	戒嚴	jièyán	giới nghiêm	giới nghiêm/thiết quân luật
11428	3.53	节俭	節儉	jiéjiǎn	tiết kiệm	tiết kiệm/khổ hạnh/căn cơ/thanh đạm
11429	3.53	罗汉	羅漢	luōhàn	la hán	La Hán/la hán
11437	3.53	尘世	塵世	chénshì	trần thế	trần thế/cõi trần/cõi tục/trần gian
11441	3.53	互助	互助	hùzhù	hỗ trợ	hỗ trợ/giúp đỡ nhau/giúp đỡ lẫn nhau
11442	3.53	原子	原子	yuánzǐ	nguyên tử	nguyên tử
11443	3.52	次序	次序	cìxù	thứ tự	thứ tự/trình tự/trật tự
11450	3.52	失声	失聲	shīshēng	thất thanh	thất thanh/nghẹn ngào
11453	3.52	审问	審問	shěnwèn	thẩm vấn	thẩm vấn/xét hỏi/tra vấn
11456	3.52	宣誓	宣誓	xuānshì	tuyên thệ	tuyên thệ/nói to lên những lời thề nguyền hẹn ước
11457	3.52	参谋	參謀	cānmóu	tham mưu	tham mưu/ban tham mưu/cố vấn/tư vấn/góp ý/quân sư/người cố vấn/người góp ý/người tư vấn
11462	3.51	赏识	賞識	shǎngshì	thưởng thức	thưởng thức/ngưỡng mộ/tán thưởng/khen ngợi
11475	3.51	全景	全景	quánjǐng	toàn cảnh	toàn cảnh
11480	3.5	太后	太后	tàihòu	thái hậu	thái hậu
11486	3.5	凄惨	淒慘	qīcǎn	thê thảm	thê thảm/thảm thương
11501	3.49	元音	元音	yuányīn	nguyên âm	nguyên âm
11503	3.49	无意识	無意識	wúyìshì	vô ý thức	vô ý thức/không chủ định/không có ý thức
11516	3.49	现时	現時	xiànshí	hiện thời	hiện thời/hiện nay
11521	3.48	特制	特製	tèzhì	đặc chế	đặc chế/chế tạo đặc biệt
11523	3.48	盛世	盛世	shèngshì	thịnh thế	thịnh thế/thời thịnh/thời hoàng kim/thời đại hưng thịnh/đời thịnh
11541	3.48	船员	船員	chuányuán	thuyền viên	thuyền viên/thuỷ thủ/lính thuỷ/người đi biển/nhân viên làm việc trên tàu
11544	3.48	火力	火力	huǒlì	hỏa lực	hỏa lực/sức lửa đốt/hoả lực/sức chịu lạnh/chịu lạnh
11547	3.48	交情	交情	jiāoqíng	giao tình	giao tình/tình cảm qua lại/tình bạn/tình bằng hữu/giao hảo
11555	3.47	突兀	突兀	tūwù	đột ngột	đột ngột/cao ngất/cao vút/cao chót vót/bỗng nhiên/bất ngờ/chót vót
11560	3.47	天意	天意	tiānyì	thiên ý	thiên ý/ý trời
11571	3.47	闲暇	閑暇	xiánxiá	nhàn hạ	nhàn hạ/rỗi rãi
11576	3.46	完备	完備	wánbèi	hoàn bị	hoàn bị/đủ/đầy đủ/hoàn mỹ
11580	3.46	大家庭	大家庭	dàjiātíng	đại gia đình	đại gia đình/gia đình lớn/cộng đồng
11588	3.46	结伴	結伴	jiébàn	kết bạn	kết bạn/kết giao
11589	3.46	团圆	團圓	tuányuán	đoàn viên	đoàn viên/sum họp/sum vầy/đoàn tụ/tròn/hình tròn
11595	3.45	多事	多事	duōshì	đa sự	nhiều chuyện/đa sự/thừa/làm việc không cần thiết/làm việc thừa/làm việc không nên làm/rối loạn
11599	3.45	假冒	假冒	jiǎmào	giả mạo	giả mạo/giả danh
11605	3.45	无味	無味	wúwèi	vô vị	vô vị/nhạt nhẽo/nhạt phèo/không thú vị gì/chán phèo/chán
11615	3.45	放射	放射	fàngshè	phóng xạ	phóng xạ/phóng ra/phát ra
11617	3.45	销毁	銷毀	xiāohǔi	tiêu hủy	tiêu hủy/hủy bỏ
11619	3.44	仁慈	仁慈	réncí	nhân từ	nhân từ
11622	3.44	行星	行星	xíngxīng	hành tinh	hành tinh
11623	3.44	变异	變異	biànyì	biến dị	biến dị/khác thường/thay đổi
11624	3.44	渔民	漁民	yúmín	ngư dân	ngư dân/người đánh cá/dân chài/dân đánh cá
