chinese word ranking	frequency	word	traditional	pinyin	hanviet	meaning
19352	1.53	上水	上水	shàngshǔi	thượng thủy/thướng thủy	tiếp nước/châm nước/thượng lưu/ngược thượng lưu/món thượng thủy/phá lấu/món ăn đồ lòng
19353	1.53	回娘家	回孃家	húiniángjiā	hối nương gia/hối nương cô/hồi nương gia/hồi nương cô	về nhà mẹ đẻ/về lại chốn xưa
19354	1.53	谦和	謙和	qiānhé	khiệm họa/khiệm hòa/khiêm họa/khiêm hòa	khiêm tốn/hòa nhã/khiêm tốn nhã nhặn
19355	1.53	丧事	喪事	sāngshì	tang sự/táng sự	tang sự/việc tang/việc hiếu
19356	1.53	北大荒	北大荒	běidàhuāng	bắc đại hoang/bắc thái hoang	vùng hoang dã phương Bắc
19357	1.53	批复	批復	pīfù	phê phúc/phê phục/phê phức	ý kiến phúc đáp/trả lời
19358	1.53	北山	北山	běishān	bắc san/bắc sơn	Bắc Sơn
19359	1.53	八宝	八寶	bābǎo	bát bảo	bát bảo/ngọc ấn/ngự ấn/ngọc tỉ/bát bửu
19360	1.53	近邻	近鄰	jìnlín	ký lân/cấn lân/cận lân	cận lân/hàng xóm/láng giềng
19361	1.53	明镜	明鏡	míngjìng	minh kính	gương sáng
19362	1.53	抚顺	撫順	fǔshùn	phủ thuận/mô thuận	Phủ Thuận
19363	1.53	尖刀	尖刀	jiāndāo	tiêm đao	đao nhọn/dao nhọn/tiên phong/mũi nhọn
19364	1.53	配给	配給	pèigěi	phối cấp	bán phân phối
19365	1.53	直想	直想	zhíxiǎng	trực tưởng	quả muốn
19366	1.53	过户	過戶	guòhù	qua hộ/quá hộ	sang tên/chuyển nhượng
19367	1.53	尼日利亚	尼日利亞	nírìlìyà	nặc nhật lợi á/nệ nhật lợi á/nật nhật lợi á/ni nhật lợi á	Ni-giê-ri-a/Nigeria
19368	1.53	大乘	大乘	dàchéng	đại thặng/đại thừa/thái thặng/thái thừa	đại thừa/bực tu đã tự độ mình lại độ cho người
19369	1.53	一统	一統	yītǒng	nhất thống	nhất thống/thống nhất
19370	1.53	能事	能事	néngshì	năng sự/nai sự/nại sự	sở trường
19371	1.53	党性	黨性	dǎngxìng	đảng tính	tính giai cấp/tính đảng
19372	1.53	邓肯	鄧肯	dèngkěn	đặng khải/đặng khẳng	Đặng Khẳng
19373	1.53	木料	木料	mùliào	mộc liêu/mộc liệu	vật liệu gỗ/gỗ
19375	1.53	水箱	水箱	shǔixiāng	thủy sương/thủy tương	két nước/thùng nước
19376	1.53	锁门	鎖門	suǒmén	tỏa môn	khóa cửa
19377	1.53	抹杀	抹殺	mǒshā	mạt sát/mạt tát/mạt sái	gạt bỏ/xoá bỏ
19379	1.53	反手	反手	fǎnshǒu	phiên thủ/phản thủ	phản thủ/trở tay/chắp tay sau đít/để tay sau lưng/dễ dàng/dễ như trở bàn tay/dễ như chơi/dễ như bỡn
19380	1.53	风情万种	風情萬種	fēngqíngwànzhǒng	phong tình vạn chúng/phong tình vạn chủng/phong tình mặc chúng/phong tình mặc chủng	phong tình vạn chủng
19381	1.53	合情合理	合情合理	héqínghélǐ	hợp tình hợp lí/hợp tình hợp lý/hợp tình cáp lí/hợp tình cáp lý/cáp tình hợp lí/cáp tình hợp lý/cáp tình cáp lí/cáp tình cáp lý	hợp tình hợp lý
19382	1.53	床板	床板	chuángbǎn	sàng bản	ván giường/vạc giường/giường hẹp và cứng
19383	1.53	忧心	憂心	yōuxīn	ưu tâm	lo lắng/lo âu/nỗi lo/nỗi buồn
19384	1.53	不速之客	不速之客	bùsùzhīkè	phầu tốc chi khách/phủ tốc chi khách/bất tốc chi khách/phi tốc chi khách	khách không mời mà đến
19385	1.53	滴落	滴落	dīluò	trích lạc/tích lạc	tích lạc
19386	1.53	独居	獨居	dújū	độc cư/độc kí	sống một mình/sống đơn độc
19387	1.53	太阳镜	太陽鏡	tàiyángjìng	thái dương kính	kính mát/kính râm
19388	1.53	青筋	青筋	qīngjīn	thanh cân	gân xanh/tĩnh mạch
19389	1.53	离子	離子	lízǐ	ly tử/ly tý/li tử/li tý	ly tử/i-ông/i-on/ion
19391	1.53	苦命	苦命	kǔmìng	khổ mệnh	số khổ/cao số
19392	1.53	非同	非同	fēitóng	phi đồng	không giống
19394	1.53	伦理学	倫理學	lúnlǐxué	luân lí học/luân lý học	luân lý học
19395	1.53	专列	專列	zhuānliè	chuyên liệt	xe riêng/xe chuyên dùng
19396	1.53	足下	足下	zúxià	túc hạ/túc há	dưới chân/túc hạ/anh/ngài
19397	1.53	手风琴	手風琴	shǒufēngqín	thủ phong cầm	đàn ác-cooc-đê-ông/đàn phong cầm
19398	1.53	暗道	暗道	àndào	yểm đáo/yểm đạo/ám đáo/ám đạo	thầm nghĩ
19399	1.53	费事	費事	fèishì	phí sự/bỉ sự	khó khăn/lôi thôi/tốn công/mất công
19400	1.53	随缘	隨緣	súiyuán	tùy duyến/tùy duyên	tùy duyên
19401	1.53	受气	受氣	shòuqì	thụ khí/thụ khất	bị khinh bỉ/ức hiếp/bị sỉ nhục/bị ức hiếp
19402	1.53	自取	自取	zìqǔ	tự thủ	tự rước/mang/chịu
19403	1.53	焦头烂额	焦頭爛額	jiāotóulàné	tiều đầu lạn ngạch/tiêu đầu lạn ngạch	sứt đầu mẻ trán/chỉ người bị thương nặng hoặc bị công kích nặng nề
19404	1.53	习气	習氣	xíqì	tập khí/tập khất	tật/thói/tập tục xấu
19405	1.53	止血	止血	zhǐxiě	chỉ huyết	cầm máu
19406	1.53	千里马	千里馬	qiānlǐmǎ	thiên lí mã/thiên lý mã	thiên lý mã/tuấn mã
19407	1.53	听任	聽任	tīngrèn	thính nhậm/thính nhâm	mặc cho/để cho/tuỳ ý
19408	1.53	化纤	化纖	huàxiān	hóa khiên/hóa tiêm	sợi hoá học/sợi nhân tạo
19409	1.53	稻草人	稻草人	dàocǎorén	đạo thảo nhân	người bù nhìn/hình nộm/hình rơm/bù nhìn
19410	1.53	印花	印花	yìnhuā	ấn hoa	in hoa/tem thuế/con niêm/in bông lên vải
19411	1.53	坚挺	堅挺	jiāntǐng	kiên đĩnh	kiên quyết/thẳng cứng/mạnh/cứng/chắc
19412	1.53	顷刻间	頃刻間	qǐngkèjiān	khuể khắc gian/khuynh khắc gian/khoảnh khắc gian	trong khoảnh khắc
19413	1.53	简体字	簡體字	jiǎntǐzì	giản thể tự	chữ giản thể/chữ đơn giản
19415	1.53	跪倒	跪倒	gùidǎo	quỵ đảo	quỳ xuống/quỳ/quỳ gối
19416	1.53	喉舌	喉舌	hóushé	hầu thiệt	tiếng nói/cơ quan ngôn luận/người phát ngôn
19417	1.53	翻天覆地	翻天覆地	fāntiānfùdì	phiên thiên phúc đích/phiên thiên phúc địa/phiên thiên phú đích/phiên thiên phú địa	nghiêng trời lệch đất/thay đổi triệt để/thay đổi hoàn toàn/dữ dội/ầm ĩ
19418	1.53	乳腺	乳腺	rǔxiàn	nhũ tuyến	nhũ tuyến/tuyến sữa
19419	1.52	开本	開本	kāiběn	khai bổn/khai bản	khổ sách/khổ giấy/dạng thức
19420	1.52	蝌蚪	蝌蚪	kēdǒu	khoa đẩu	nòng nọc
19421	1.52	嫣然	嫣然	yānrán	yên nhiên	thản nhiên/xinh đẹp
19422	1.52	谷物	穀物	gǔwù	dục vật/lộc vật/cốc vật	ngũ cốc/thóc lúa/lương thực
19423	1.52	左顾右盼	左顧右盼	zuǒgùyòupàn	tá cố hữu phán/tả cố hữu phán	nhìn chung quanh/nhìn ngang nhìn dọc/nhìn ngang nhìn ngửa/trông trước trông sau
19425	1.52	账目	賬目	zhàngmù	trướng mục	khoản/mục
19426	1.52	鄙人	鄙人	bǐrén	bỉ nhân	bỉ nhân/kẻ hèn này
19427	1.52	享年	享年	xiǎngnián	hưởng niên	hưởng thọ/hưởng dương
19428	1.52	上相	上相	shàngxiāng	thượng tương/thượng tướng/thướng tương/thướng tướng	ăn ảnh
19429	1.52	背道而驰	背道而馳	bèidàoérchí	bội đáo nhi trì/bội đạo nhi trì/bối đáo nhi trì/bối đạo nhi trì	đi ngược lại/làm trái lại/đi ngược
19430	1.52	关东	關東	guāndōng	quan đông/loan đông	Quan Đông
19431	1.52	贪官污吏	貪官汙吏	tānguānwūlì	tham quan ố lại/tham quan ô lại/tham quan oa lại	tham quan ô lại/tham quan
19432	1.52	寒光	寒光	hánguāng	hàn quang	hàn quang/sắc bén/bén ngót
19433	1.52	堂兄	堂兄	tángxiōng	đường huynh	đường huynh/anh con bác/anh con chú bác
19434	1.52	童谣	童謠	tóngyáo	đồng dao	đồng dao
19435	1.52	浇灌	澆灌	jiāoguàn	kiêu quán/nghiêu quán	đúc/đổ/tưới nước
19436	1.52	朝野	朝野	zhāoyě	triều dã/triêu dã	vua và dân/triều đình và dân gian/chính phủ và dân chúng
19437	1.52	两回事	兩回事	liǎnghúishì	lạng hối sự/lạng hồi sự/lưỡng hối sự/lưỡng hồi sự	hai việc khác nhau
19438	1.52	盾牌	盾牌	dùnpái	thuẫn bài	tấm chắn/cái thuẫn/cái mộc/cái khiên/lá chắn/đồ đỡ/cớ
19439	1.52	出入口	出入口	chūrùkǒu	xích nhập khẩu/xúy nhập khẩu/xuất nhập khẩu	cửa ra vào
19440	1.52	中山装	中山裝	zhōngshānzhuāng	trúng san trang/trúng sơn trang/trung san trang/trung sơn trang	kiểu áo Tôn Trung Sơn/áo Tôn Trung Sơn và quần âu
19441	1.52	就寝	就寢	jìuqǐn	tựu tẩm	đi ngủ/đi nằm
19442	1.52	攀上	攀上	pānshàng	phan thượng/phan thướng/phàn thượng/phàn thướng	đặt lên
19443	1.52	别具一格	別具一格	biéjùyīgé	biệt cụ nhất các/biệt cụ nhất cách	có một phong cách riêng/phong cách riêng/độc đáo/phong cách đặc biệt/phong cách khác người
19444	1.52	春兰	春蘭	chūnlán	xuân lan	hoa lan/phong lan
19445	1.52	后缀	後綴	hòuzhùi	hấu chuế/hấu chuyết/hấu xuyết/hậu chuế/hậu chuyết/hậu xuyết	hậu tố/tiếp tố
19446	1.52	心灰意冷	心灰意冷	xīnhūiyìlěng	tâm hôi ý lãnh/tâm khôi ý lãnh	nản lòng thoái chí/tâm tàn ý lạnh/nản chí ngã lòng/mất hết ý chí/nản lòng
19447	1.52	一隅	一隅	yīyú	nhất ngung	góc/xó/thiên vị/thiên lệch
19448	1.52	汇演	匯演	hùiyǎn	vị diễn/hối diễn/vựng diễn	hội diễn
19449	1.52	窃取	竊取	qièqǔ	thiết thủ	đánh cắp/ăn cắp/chiếm lấy/chiếm giữ/lấy trộm
19450	1.52	轻狂	輕狂	qīngkuáng	khánh cuồng/khinh cuồng	hết sức lông bông
19452	1.52	追求者	追求者	zhūiqíuzhě	truy cầu giả/đôi cầu giả	người theo đuổi
19453	1.52	背地里	背地裡	bèidìlǐ	bội đích lí/bội đích lý/bội địa lí/bội địa lý/bối đích lí/bối đích lý/bối địa lí/bối địa lý	sau lưng/ngầm/ngấm ngầm/không thẳng thắn/vụng/vụng trộm
19454	1.52	雕琢	雕琢	diāozhuó	điêu trác	tạo hình/điêu khắc/chạm trổ/quá trau chuốt/quá gọt giũa
19455	1.52	加利福尼亚	加利福尼亞	jiālìfúníyà	gia lợi phúc nặc á/gia lợi phúc nệ á/gia lợi phúc nật á/gia lợi phúc ni á	Ca-li-phoóc-ni-a/Ke-li-pho-ni-ơ/California
19456	1.52	使徒	使徒	shǐtú	sử đồ/sứ đồ	sứ đồ/tông đồ/nhà truyền giáo Gia Tô
19457	1.52	公共关系	公共關係	gōnggòngguānxì	công cung quan hệ/công cung loan hệ/công cộng quan hệ/công cộng loan hệ	quan hệ xã hội/giao thiệp bên ngoài
19458	1.52	里里外外	裡裡外外	lǐlǐwàiwài	lí lí ngoại ngoại/lí lý ngoại ngoại/lý lí ngoại ngoại/lý lý ngoại ngoại	lí lí ngoại ngoại
19461	1.52	联袂	聯袂	liánmèi	liên mệ/liên duệ	dắt tay nhau/nắm tay nhau/cùng
19462	1.52	断电	斷電	duàndiàn	đoạn điện/đoán điện	cắt điện/ngắt điện
19463	1.52	鹅卵石	鵝卵石	éluǎnshí	nga noãn thạch	đá cuội/sỏi/cuội
19464	1.52	意气	意氣	yìqì	ý khí/ý khất	khí phách/khí thế/tính khí/tính cách/tình cảm
19465	1.52	死板	死板	sǐbǎn	tử bản	cứng nhắc/cứng đờ/máy móc/không linh hoạt
19466	1.52	汗衫	汗衫	hànshān	hàn sam/hãn sam	áo lót/áo may ô/áo cộc
19467	1.52	张牙舞爪	張牙舞爪	zhāngyáwǔzhuǎ	trướng nha vũ trảo/trương nha vũ trảo	giương nanh múa vuốt/dương nanh múa vuốt/nhe nanh múa vuốt
19468	1.52	内中	內中	nèizhōng	nội trúng/nội trung/nạp trúng/nạp trung	bên trong/trong đó/trong ấy
19469	1.52	投保	投保	tóubǎo	đầu bảo	mua bảo hiểm/làm thủ tục bảo hiểm
19470	1.52	豆瓣	豆瓣	dòubàn	đậu biện	đậu cà vỏ/đậu bỏ vỏ
19471	1.52	幽怨	幽怨	yōuyuàn	u oán	u oán/nỗi hận thầm kín/nỗi oán hận trong lòng
19472	1.52	架式	架式	jiàshì	giá thức	giá thức
19474	1.52	愤然	憤然	fènrán	phấn nhiên/phẫn nhiên	giận dữ/đầy giận dữ
19475	1.52	一筹	一籌	yīchóu	nhất trù	một bậc/một nước/một bước/một cấp
19476	1.52	整风	整風	zhěngfēng	chỉnh phong	chỉnh đốn tác phong/chấn chỉnh tác phong
19477	1.52	节气	節氣	jiéqì	tiết khí/tiết khất/tiệt khí/tiệt khất	tiết
19479	1.52	散装	散裝	sànzhuāng	tán trang/tản trang	hàng rời
19480	1.52	佐证	佐證	zuǒzhèng	tá chứng	bằng chứng/bằng cớ
19481	1.52	哼唱	哼唱	hēngchàng	hanh xướng	ngâm nga/ngân nga
19482	1.52	失魂落魄	失魂落魄	shīhúnluòpò	thất hồn lạc bạc/thất hồn lạc thác/thất hồn lạc phách	thất hồn lạc phách/hồn bay phách lạc/kinh hồn bạt vía
19483	1.52	山脊	山脊	shānjí	san tích/sơn tích	lưng núi/triền núi
19484	1.52	适得其反	適得其反	shìdéqífǎn	thích đắc ký phiên/thích đắc ký phản/thích đắc ki phiên/thích đắc ki phản/thích đắc kì phiên/thích đắc kì phản/thích đắc kỳ phiên/thích đắc kỳ phản/quát đắc ký phiên/quát đắc ký phản/quát đắc ki phiên/quát đắc ki phản/quát đắc kì phiên/quát đắc kì phản/quát đắc kỳ phiên/quát đắc kỳ phản/đích đắc ký phiên/đích đắc ký phản/đích đắc ki phiên/đích đắc ki phản/đích đắc kì phiên/đích đắc kì phản/đích đắc kỳ phiên/đích đắc kỳ phản	hoàn toàn ngược lại
19485	1.52	鲸鱼	鯨魚	jīngyú	kình ngư	cá voi/cá kình
19486	1.52	公孙	公孫	gōngsūn	công tốn/công tôn	họ Công Tôn
19487	1.52	一筹莫展	一籌莫展	yīchóumòzhǎn	nhất trù bá triển/nhất trù mạch triển/nhất trù mộ triển/nhất trù mạc triển	hết đường xoay xở/vô kế khả thi/nghĩ mãi không ra
19488	1.52	观感	觀感	guāngǎn	quan cảm/quán cảm	quan cảm/cảm tưởng/cảm giác/cảm nhận/cách nhìn/kết quả quan sát
19490	1.52	病友	病友	bìngyǒu	bệnh hữu	người chung phòng bệnh/người cùng phòng bệnh
19491	1.52	悲欢离合	悲歡離合	bēihuānlíhé	bi hoàn ly hợp/bi hoàn ly cáp/bi hoàn li hợp/bi hoàn li cáp/bi hoan ly hợp/bi hoan ly cáp/bi hoan li hợp/bi hoan li cáp	thăng trầm/buồn vui của cuộc đời/vui buồn li hợp/vui buồn lẫn lộn/vui buồn hợp tan
19492	1.51	游园	遊園	yóuyuán	du viên	dạo chơi công viên
19493	1.51	死角	死角	sǐjiǎo	tử giốc/tử giác	góc chết/vùng không bị ảnh hưởng
19494	1.51	听信	聽信	tīngxìn	thính tín	đợi tin/tin vào/tin ở/nhẹ dạ tin theo/nhẹ dạ cả tin
19495	1.51	吮吸	吮吸	shǔnxī	duyện hấp	mút vào/mút/hút/nút
19497	1.51	出其不意	出其不意	chūqíbùyì	xích ký phầu ý/xích ký phủ ý/xích ký bất ý/xích ký phi ý/xích ki phầu ý/xích ki phủ ý/xích ki bất ý/xích ki phi ý/xích kì phầu ý/xích kì phủ ý/xích kì bất ý/xích kì phi ý/xích kỳ phầu ý/xích kỳ phủ ý/xích kỳ bất ý/xích kỳ phi ý/xúy ký phầu ý/xúy ký phủ ý/xúy ký bất ý/xúy ký phi ý/xúy ki phầu ý/xúy ki phủ ý/xúy ki bất ý/xúy ki phi ý/xúy kì phầu ý/xúy kì phủ ý/xúy kì bất ý/xúy kì phi ý/xúy kỳ phầu ý/xúy kỳ phủ ý/xúy kỳ bất ý/xúy kỳ phi ý/xuất ký phầu ý/xuất ký phủ ý/xuất ký bất ý/xuất ký phi ý/xuất ki phầu ý/xuất ki phủ ý/xuất ki bất ý/xuất ki phi ý/xuất kì phầu ý/xuất kì phủ ý/xuất kì bất ý/xuất kì phi ý/xuất kỳ phầu ý/xuất kỳ phủ ý/xuất kỳ bất ý/xuất kỳ phi ý	xuất kỳ bất ý/đánh bất ngờ/hành động khi người ta không đề phòng
19498	1.51	计入	計入	jìrù	kê nhập/kế nhập	đưa vào/liệt kê vào
19501	1.51	委派	委派	wěipài	ủy phái/uy phái	cắt cử/phái/cất
19502	1.51	绸缎	綢緞	chóuduàn	thao đoạn/trù đoạn	tơ lụa/lụa và đoạn/tơ và xa tanh
19504	1.51	不做声	不做聲	bùzuòshēng	phầu tố thanh/phủ tố thanh/bất tố thanh/phi tố thanh	không ra tiếng/im hơi lặng tiếng/chẳng nói năng gì/không lên tiếng/nín thinh/im thin thít/câm bặt
19505	1.51	公映	公映	gōngyìng	công ánh	công chiếu/chiếu công khai
19506	1.51	粘着	粘著	niánzháo	niêm trứ/niêm khán	kề cận
19507	1.51	干瘪	乾癟	gānpiē	can tất/can biết/cán tất/cán biết/hàn tất/hàn biết/kiền tất/kiền biết	khô quắt/khô đét/héo/teo lại/khô xác/khô khan/nhạt nhẽo/tẻ ngắt
19508	1.51	困倦	困倦	kùnjuàn	khốn quyện	buồn ngủ/mệt mỏi
19510	1.51	千瓦	千瓦	qiānwǎ	thiên ngõa	ki-lô-oát
19511	1.51	平滑	平滑	pínghuá	bình hoạt/bình cốt/biền hoạt/biền cốt	trơn nhẵn/phẳng lì/bằng phẳng nhẵn nhụi
19512	1.51	氤氲	氤氳	yīnyūn	nhân uân	dày
19513	1.51	莫测	莫測	mòcè	bá trắc/mạch trắc/mộ trắc/mạc trắc	khó lường
19514	1.51	缘何	緣何	yuánhé	duyến hà/duyên hà	tại sao/vì sao
19515	1.51	隔膜	隔膜	gémò	cách mô	không hiểu nhau/xa cách/xa lạ/xa lánh/khoảng cách/không biết
19516	1.51	扑进	撲進	pūjìn	bạc tiến/phác tiến/phốc tiến	nhào vào
19518	1.51	联谊会	聯誼會	liányíhùi	liên nghị hội/liên nghị cối	ái hữu hội/hội ái hữu
19519	1.51	目中	目中	mùzhōng	mục trúng/mục trung	trong mắt
19520	1.51	财团	財團	cáituán	tài đoàn	tập đoàn tài chính/tập đoàn tư bản lũng đoạn
19521	1.51	织物	織物	zhīwù	chức vật/chí vật/xí vật	hàng dệt/sản phẩm dệt
19522	1.51	太平间	太平間	tàipíngjiān	thái bình gian/thái biền gian	nhà xác/phòng xác
19523	1.51	伊甸园	伊甸園	yīdiànyuán	y điện viên/y điền viên	vườn địa đàng/cõi cực lạc/nơi tiên cảnh/chốn bồng lai
19525	1.51	形似	形似	xíngsì	hình tự	giống nhau/tương tự
19526	1.51	烫伤	燙傷	tàngshāng	năng thương/nãng thương	bị phỏng/bị bỏng
19528	1.51	惹火	惹火	rěhuǒ	nhạ hỏa	làm tức giận
19529	1.51	义愤填膺	義憤填膺	yìfèntiányīng	nghĩa phấn trần ưng/nghĩa phấn điền ưng/nghĩa phấn trấn ưng/nghĩa phấn điễn ưng/nghĩa phẫn trần ưng/nghĩa phẫn điền ưng/nghĩa phẫn trấn ưng/nghĩa phẫn điễn ưng	lòng đầy căm phẫn/hận thù sôi sục/căm phẫn trào dâng
